securityType;security;isin;alias;currency;maturityDate;issueDate;issueType;interestConvention;referenceCurve;interestType;coupon;faceValue;duedate;outPrincipal;principalEvent;principalAmount;interestEvent;interestRate;interestAmount;interestPayment;interestNotPayed;fixingDate;principalPaymentDate;interestPaymentDate;interestDate;interestPayEvent
DKJ;D140430;HU0000519442;D140430;HUF;2014.04.30;2013.05.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.30;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.30;NULL;NULL;0
DKJ;D140507;HU0000519830;D140507;HUF;2014.05.07;2014.02.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.02.05;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.02.05;NULL;NULL;0
DKJ;D140507;HU0000519830;D140507;HUF;2014.05.07;2014.02.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.07;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.07;NULL;NULL;0
DKJ;D140514;HU0000519855;D140514;HUF;2014.05.14;2014.02.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.02.12;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.02.12;NULL;NULL;0
DKJ;D140514;HU0000519855;D140514;HUF;2014.05.14;2014.02.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.14;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.14;NULL;NULL;0
DKJ;D140521;HU0000519863;D140521;HUF;2014.05.21;2014.02.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.02.19;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.02.19;NULL;NULL;0
DKJ;D140521;HU0000519863;D140521;HUF;2014.05.21;2014.02.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.21;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.21;NULL;NULL;0
DKJ;D140528;HU0000519871;D140528;HUF;2014.05.28;2014.02.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.02.26;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.02.26;NULL;NULL;0
DKJ;D140528;HU0000519871;D140528;HUF;2014.05.28;2014.02.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.28;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.28;NULL;NULL;0
DKJ;D140604;HU0000519889;D140604;HUF;2014.06.04;2014.03.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.03.05;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.03.05;NULL;NULL;0
DKJ;D140604;HU0000519889;D140604;HUF;2014.06.04;2014.03.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.04;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.04;NULL;NULL;0
DKJ;D140611;HU0000519897;D140611;HUF;2014.06.11;2014.03.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.03.12;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.03.12;NULL;NULL;0
DKJ;D140611;HU0000519897;D140611;HUF;2014.06.11;2014.03.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.11;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.11;NULL;NULL;0
DKJ;D140618;HU0000519905;D140618;HUF;2014.06.18;2014.03.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.03.19;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.03.19;NULL;NULL;0
DKJ;D140618;HU0000519905;D140618;HUF;2014.06.18;2014.03.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.18;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.18;NULL;NULL;0
DKJ;D140625;HU0000519525;D140625;HUF;2014.06.25;2013.06.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2013.06.26;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2013.06.26;NULL;NULL;0
DKJ;D140625;HU0000519525;D140625;HUF;2014.06.25;2013.06.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.25;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.25;NULL;NULL;0
DKJ;D140702;HU0000519913;D140702;HUF;2014.07.02;2014.04.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.02;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.02;NULL;NULL;0
DKJ;D140702;HU0000519913;D140702;HUF;2014.07.02;2014.04.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.02;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.02;NULL;NULL;0
DKJ;D140709;HU0000519939;D140709;HUF;2014.07.09;2014.04.09;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.09;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.09;NULL;NULL;0
DKJ;D140709;HU0000519939;D140709;HUF;2014.07.09;2014.04.09;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.09;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.09;NULL;NULL;0
DKJ;D140716;HU0000519947;D140716;HUF;2014.07.16;2014.04.16;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.16;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.16;NULL;NULL;0
DKJ;D140716;HU0000519947;D140716;HUF;2014.07.16;2014.04.16;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.16;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.16;NULL;NULL;0
DKJ;D140723;HU0000519954;D140723;HUF;2014.07.23;2014.04.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.23;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.23;NULL;NULL;0
DKJ;D140723;HU0000519954;D140723;HUF;2014.07.23;2014.04.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.23;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.23;NULL;NULL;0
DKJ;D140730;HU0000519962;D140730;HUF;2014.07.30;2014.04.30;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.30;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.30;NULL;NULL;0
DKJ;D140730;HU0000519962;D140730;HUF;2014.07.30;2014.04.30;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.30;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.30;NULL;NULL;0
DKJ;D140806;HU0000519608;D140806;HUF;2014.08.06;2013.08.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2013.08.21;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2013.08.21;NULL;NULL;0
DKJ;D140806;HU0000519608;D140806;HUF;2014.08.06;2013.08.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.06;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.06;NULL;NULL;0
DKJ;D140813;HU0000519970;D140813;HUF;2014.08.13;2014.05.14;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.14;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.14;NULL;NULL;0
DKJ;D140813;HU0000519970;D140813;HUF;2014.08.13;2014.05.14;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.13;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.13;NULL;NULL;0
DKJ;D140821;HU0000519988;D140821;HUF;2014.08.21;2014.05.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.21;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.21;NULL;NULL;0
DKJ;D140821;HU0000519988;D140821;HUF;2014.08.21;2014.05.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.21;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.21;NULL;NULL;0
DKJ;D140827;HU0000519996;D140827;HUF;2014.08.27;2014.05.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.28;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.28;NULL;NULL;0
DKJ;D140827;HU0000519996;D140827;HUF;2014.08.27;2014.05.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.27;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.27;NULL;NULL;0
DKJ;D140903;HU0000520010;D140903;HUF;2014.09.03;2014.06.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.04;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.04;NULL;NULL;0
DKJ;D140903;HU0000520010;D140903;HUF;2014.09.03;2014.06.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.03;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.03;NULL;NULL;0
DKJ;D140910;HU0000520028;D140910;HUF;2014.09.10;2014.06.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.11;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.11;NULL;NULL;0
DKJ;D140910;HU0000520028;D140910;HUF;2014.09.10;2014.06.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.10;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.10;NULL;NULL;0
DKJ;D140917;HU0000520036;D140917;HUF;2014.09.17;2014.06.18;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.18;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.18;NULL;NULL;0
DKJ;D140917;HU0000520036;D140917;HUF;2014.09.17;2014.06.18;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.17;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.17;NULL;NULL;0
DKJ;D140924;HU0000520044;D140924;HUF;2014.09.24;2014.06.25;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.06.25;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.06.25;NULL;NULL;0
DKJ;D140924;HU0000520044;D140924;HUF;2014.09.24;2014.06.25;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.24;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.24;NULL;NULL;0
DKJ;D141001;HU0000520051;D141001;HUF;2014.10.01;2014.07.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.02;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.02;NULL;NULL;0
DKJ;D141001;HU0000520051;D141001;HUF;2014.10.01;2014.07.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.01;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.01;NULL;NULL;0
DKJ;D141008;HU0000520069;D141008;HUF;2014.10.08;2014.07.09;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.09;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.09;NULL;NULL;0
DKJ;D141008;HU0000520069;D141008;HUF;2014.10.08;2014.07.09;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.08;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.08;NULL;NULL;0
DKJ;D141015;HU0000519681;D141015;HUF;2014.10.15;2013.10.16;PUBLIC;_ACT_360;NULL;FIX;0;10000;2013.10.16;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2013.10.16;NULL;NULL;0
DKJ;D141015;HU0000519681;D141015;HUF;2014.10.15;2013.10.16;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.15;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.15;NULL;NULL;0
DKJ;D141022;HU0000520077;D141022;HUF;2014.10.22;2014.07.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.23;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.23;NULL;NULL;0
DKJ;D141022;HU0000520077;D141022;HUF;2014.10.22;2014.07.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.22;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.22;NULL;NULL;0
DKJ;D141029;HU0000520093;D141029;HUF;2014.10.29;2014.07.30;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.07.30;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.07.30;NULL;NULL;0
DKJ;D141029;HU0000520093;D141029;HUF;2014.10.29;2014.07.30;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.29;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.29;NULL;NULL;0
DKJ;D141105;HU0000520101;D141105;HUF;2014.11.05;2014.08.06;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.06;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.06;NULL;NULL;0
DKJ;D141105;HU0000520101;D141105;HUF;2014.11.05;2014.08.06;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.05;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.05;NULL;NULL;0
DKJ;D141112;HU0000520119;D141112;HUF;2014.11.12;2014.08.13;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.13;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.13;NULL;NULL;0
DKJ;D141112;HU0000520119;D141112;HUF;2014.11.12;2014.08.13;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.12;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.12;NULL;NULL;0
DKJ;D141119;HU0000520127;D141119;HUF;2014.11.19;2014.08.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.08.21;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.08.21;NULL;NULL;0
DKJ;D141119;HU0000520127;D141119;HUF;2014.11.19;2014.08.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.19;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.19;NULL;NULL;0
DKJ;D141126;HU0000519780;D141126;HUF;2014.11.26;2013.12.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2013.12.11;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2013.12.11;NULL;NULL;0
DKJ;D141126;HU0000519780;D141126;HUF;2014.11.26;2013.12.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.26;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.26;NULL;NULL;0
DKJ;D141203;HU0000520135;D141203;HUF;2014.12.03;2014.09.03;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.03;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.03;NULL;NULL;0
DKJ;D141203;HU0000520135;D141203;HUF;2014.12.03;2014.09.03;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.03;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.03;NULL;NULL;0
DKJ;D141210;HU0000520143;D141210;HUF;2014.12.10;2014.09.10;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.10;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.10;NULL;NULL;0
DKJ;D141210;HU0000520143;D141210;HUF;2014.12.10;2014.09.10;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.10;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.10;NULL;NULL;0
DKJ;D141217;HU0000520150;D141217;HUF;2014.12.17;2014.09.17;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.17;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.17;NULL;NULL;0
DKJ;D141217;HU0000520150;D141217;HUF;2014.12.17;2014.09.17;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.17;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.17;NULL;NULL;0
DKJ;D141223;HU0000520176;D141223;HUF;2014.12.23;2014.09.24;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.09.24;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.09.24;NULL;NULL;0
DKJ;D141223;HU0000520176;D141223;HUF;2014.12.23;2014.09.24;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.23;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.23;NULL;NULL;0
DKJ;D141230;HU0000520184;D141230;HUF;2014.12.30;2014.10.01;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.01;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.01;NULL;NULL;0
DKJ;D141230;HU0000520184;D141230;HUF;2014.12.30;2014.10.01;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.30;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.30;NULL;NULL;0
DKJ;D150107;HU0000520192;D150107;HUF;2015.01.07;2014.10.08;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.08;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.08;NULL;NULL;0
DKJ;D150107;HU0000520192;D150107;HUF;2015.01.07;2014.10.08;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.07;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.07;NULL;NULL;0
DKJ;D150114;HU0000520200;D150114;HUF;2015.01.14;2014.10.15;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.15;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.15;NULL;NULL;0
DKJ;D150114;HU0000520200;D150114;HUF;2015.01.14;2014.10.15;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.14;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.14;NULL;NULL;0
DKJ;D150121;HU0000519848;D150121;HUF;2015.01.21;2014.02.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.02.05;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.02.05;NULL;NULL;0
DKJ;D150121;HU0000519848;D150121;HUF;2015.01.21;2014.02.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.21;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.21;NULL;NULL;0
DKJ;D150128;HU0000520218;D150128;HUF;2015.01.28;2014.10.29;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.10.29;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.10.29;NULL;NULL;0
DKJ;D150128;HU0000520218;D150128;HUF;2015.01.28;2014.10.29;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.28;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.28;NULL;NULL;0
DKJ;D150204;HU0000520226;D150204;HUF;2015.02.04;2014.11.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.05;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.05;NULL;NULL;0
DKJ;D150204;HU0000520226;D150204;HUF;2015.02.04;2014.11.05;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.04;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.04;NULL;NULL;0
DKJ;D150211;HU0000520325;D150211;HUF;2015.02.11;2014.11.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.12;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.12;NULL;NULL;0
DKJ;D150211;HU0000520325;D150211;HUF;2015.02.11;2014.11.12;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.11;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.11;NULL;NULL;0
DKJ;D150218;HU0000520259;D150218;HUF;2015.02.18;2014.11.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.19;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.19;NULL;NULL;0
DKJ;D150218;HU0000520259;D150218;HUF;2015.02.18;2014.11.19;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.18;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.18;NULL;NULL;0
DKJ;D150225;HU0000520267;D150225;HUF;2015.02.25;2014.11.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.11.26;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.11.26;NULL;NULL;0
DKJ;D150225;HU0000520267;D150225;HUF;2015.02.25;2014.11.26;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.25;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.25;NULL;NULL;0
DKJ;D150304;HU0000520275;D150304;HUF;2015.03.04;2014.12.03;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.03;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.03;NULL;NULL;0
DKJ;D150304;HU0000520275;D150304;HUF;2015.03.04;2014.12.03;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.04;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.04;NULL;NULL;0
DKJ;D150311;HU0000520283;D150311;HUF;2015.03.11;2014.12.10;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.10;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.10;NULL;NULL;0
DKJ;D150311;HU0000520283;D150311;HUF;2015.03.11;2014.12.10;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.11;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.11;NULL;NULL;0
DKJ;D150318;HU0000520291;D150318;HUF;2015.03.18;2014.12.17;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.17;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.17;NULL;NULL;0
DKJ;D150318;HU0000520291;D150318;HUF;2015.03.18;2014.12.17;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.18;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.18;NULL;NULL;0
DKJ;D150325;HU0000520309;D150325;HUF;2015.03.25;2014.12.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.12.23;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.12.23;NULL;NULL;0
DKJ;D150325;HU0000520309;D150325;HUF;2015.03.25;2014.12.23;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.25;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.25;NULL;NULL;0
DKJ;D150401;HU0000519921;D150401;HUF;2015.04.01;2014.04.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.04.02;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.04.02;NULL;NULL;0
DKJ;D150401;HU0000519921;D150401;HUF;2015.04.01;2014.04.02;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.04.01;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.04.01;NULL;NULL;0
DKJ;D150408;HU0000520234;D150408;HUF;2015.04.08;2015.01.07;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.07;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.07;NULL;NULL;0
DKJ;D150408;HU0000520234;D150408;HUF;2015.04.08;2015.01.07;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.04.08;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.04.08;NULL;NULL;0
DKJ;D150415;HU0000520333;D150415;HUF;2015.04.15;2015.01.14;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.14;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.14;NULL;NULL;0
DKJ;D150415;HU0000520333;D150415;HUF;2015.04.15;2015.01.14;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.04.15;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.04.15;NULL;NULL;0
DKJ;D150422;HU0000520341;D150422;HUF;2015.04.22;2015.01.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.21;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.21;NULL;NULL;0
DKJ;D150422;HU0000520341;D150422;HUF;2015.04.22;2015.01.21;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.04.22;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.04.22;NULL;NULL;0
DKJ;D150429;HU0000520358;D150429;HUF;2015.04.29;2015.01.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.01.28;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.01.28;NULL;NULL;0
DKJ;D150429;HU0000520358;D150429;HUF;2015.04.29;2015.01.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.04.29;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.04.29;NULL;NULL;0
DKJ;D150506;HU0000520366;D150506;HUF;2015.05.06;2015.02.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.04;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.04;NULL;NULL;0
DKJ;D150506;HU0000520366;D150506;HUF;2015.05.06;2015.02.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.05.06;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.05.06;NULL;NULL;0
DKJ;D150513;HU0000520374;D150513;HUF;2015.05.13;2015.02.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.11;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.11;NULL;NULL;0
DKJ;D150513;HU0000520374;D150513;HUF;2015.05.13;2015.02.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.05.13;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.05.13;NULL;NULL;0
DKJ;D150520;HU0000520382;D150520;HUF;2015.05.20;2015.02.18;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.02.18;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.02.18;NULL;NULL;0
DKJ;D150520;HU0000520382;D150520;HUF;2015.05.20;2015.02.18;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.05.20;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.05.20;NULL;NULL;0
DKJ;D150527;HU0000520002;D150527;HUF;2015.05.27;2014.05.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2014.05.28;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2014.05.28;NULL;NULL;0
DKJ;D150527;HU0000520002;D150527;HUF;2015.05.27;2014.05.28;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.05.27;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.05.27;NULL;NULL;0
DKJ;D150603;HU0000520416;D150603;HUF;2015.06.03;2015.03.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.04;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.04;NULL;NULL;0
DKJ;D150603;HU0000520416;D150603;HUF;2015.06.03;2015.03.04;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.06.03;0;1;10000;0;NULL;NULL;NULL;NULL;NULL;2015.06.03;NULL;NULL;0
DKJ;D150610;HU0000520424;D150610;HUF;2015.06.10;2015.03.11;PUBLIC;_ACT_360;NULL;FIX;0;10000;2015.03.11;10000;1;-10000;0;NULL;NULL;NULL;NULL;NULL;2015.03.11;NULL;NULL;0
